,photo_name,value,location,num_coords,img_size,width,height,pixel_coords
157,id_742_value_328_053.jpg,328.053,"[{'x': 0.17393, 'y': 0.30527}, {'x': 0.67244, 'y': 0.32099}, {'x': 0.66545, 'y': 0.37689}, {'x': 0.62352, 'y': 0.37602}, {'x': 0.6243, 'y': 0.36554}, {'x': 0.17704, 'y': 0.35244}]",6,"(1000, 1778)",1000,1778,"[{'x': 173, 'y': 542}, {'x': 672, 'y': 570}, {'x': 665, 'y': 670}, {'x': 623, 'y': 668}, {'x': 624, 'y': 649}, {'x': 177, 'y': 626}]"
158,id_428_value_92_319.jpg,92.319,"[{'x': 0.31685, 'y': 0.72227}, {'x': 0.70389, 'y': 0.63284}, {'x': 0.67344, 'y': 0.56819}, {'x': 0.29054, 'y': 0.64794}]",4,"(1000, 1333)",1000,1333,"[{'x': 316, 'y': 962}, {'x': 703, 'y': 843}, {'x': 673, 'y': 757}, {'x': 290, 'y': 863}]"
159,id_1000_value_176_881.jpg,176.881,"[{'x': 0.78687, 'y': 0.3757}, {'x': 0.74725, 'y': 0.67927}, {'x': 0.68966, 'y': 0.68521}, {'x': 0.68966, 'y': 0.67174}, {'x': 0.70287, 'y': 0.66976}, {'x': 0.73457, 'y': 0.37966}]",6,"(1000, 1333)",1000,1333,"[{'x': 786, 'y': 500}, {'x': 747, 'y': 905}, {'x': 689, 'y': 913}, {'x': 689, 'y': 895}, {'x': 702, 'y': 892}, {'x': 734, 'y': 506}]"
160,id_1092_value_658_353.jpg,658.353,"[{'x': 0.33218, 'y': 0.34499}, {'x': 0.74383, 'y': 0.38921}, {'x': 0.72955, 'y': 0.44347}, {'x': 0.69561, 'y': 0.43878}, {'x': 0.69561, 'y': 0.43141}, {'x': 0.32593, 'y': 0.39189}]",6,"(1000, 1333)",1000,1333,"[{'x': 332, 'y': 459}, {'x': 743, 'y': 518}, {'x': 729, 'y': 591}, {'x': 695, 'y': 584}, {'x': 695, 'y': 575}, {'x': 325, 'y': 522}]"
161,id_212_value_333_865.jpg,333.865,"[{'x': 0.30683, 'y': 0.54189}, {'x': 0.67992, 'y': 0.49394}, {'x': 0.69561, 'y': 0.56064}, {'x': 0.32252, 'y': 0.60598}]",4,"(1000, 1333)",1000,1333,"[{'x': 306, 'y': 722}, {'x': 679, 'y': 658}, {'x': 695, 'y': 747}, {'x': 322, 'y': 807}]"
162,id_42_value_211_427.jpg,211.427,"[{'x': 0.25338, 'y': 0.43695}, {'x': 0.64144, 'y': 0.42689}, {'x': 0.64299, 'y': 0.43541}, {'x': 0.67808, 'y': 0.43541}, {'x': 0.6755, 'y': 0.38043}, {'x': 0.25338, 'y': 0.39011}]",6,"(1000, 1333)",1000,1333,"[{'x': 253, 'y': 582}, {'x': 641, 'y': 569}, {'x': 642, 'y': 580}, {'x': 678, 'y': 580}, {'x': 675, 'y': 507}, {'x': 253, 'y': 520}]"
163,id_1200_value_112_622.jpg,112.622,"[{'x': 0.27987, 'y': 0.75594}, {'x': 0.64793, 'y': 0.76573}, {'x': 0.64854, 'y': 0.65063}, {'x': 0.28477, 'y': 0.63838}]",4,"(1333, 1000)",1333,1000,"[{'x': 373, 'y': 755}, {'x': 863, 'y': 765}, {'x': 864, 'y': 650}, {'x': 379, 'y': 638}]"
164,id_392_value_377_179.jpg,377.179,"[{'x': 0.42565, 'y': 0.45437}, {'x': 0.72568, 'y': 0.44048}, {'x': 0.72568, 'y': 0.47961}, {'x': 0.69708, 'y': 0.48003}, {'x': 0.69596, 'y': 0.4733}, {'x': 0.4307, 'y': 0.4876}]",6,"(1000, 1333)",1000,1333,"[{'x': 425, 'y': 605}, {'x': 725, 'y': 587}, {'x': 725, 'y': 639}, {'x': 697, 'y': 639}, {'x': 695, 'y': 630}, {'x': 430, 'y': 649}]"
165,id_187_value_25_425.jpg,25.425,"[{'x': 0.29696, 'y': 0.69491}, {'x': 0.64098, 'y': 0.67573}, {'x': 0.63691, 'y': 0.6147}, {'x': 0.28824, 'y': 0.63562}]",4,"(1000, 1333)",1000,1333,"[{'x': 296, 'y': 926}, {'x': 640, 'y': 900}, {'x': 636, 'y': 819}, {'x': 288, 'y': 847}]"
166,id_981_value_363_805.jpg,363.805,"[{'x': 0.54083, 'y': 0.43833}, {'x': 0.57503, 'y': 0.47308}, {'x': 0.81445, 'y': 0.30523}, {'x': 0.79094, 'y': 0.27316}]",4,"(1000, 1333)",1000,1333,"[{'x': 540, 'y': 584}, {'x': 575, 'y': 630}, {'x': 814, 'y': 406}, {'x': 790, 'y': 364}]"
167,id_756_value_20_009.jpg,20.009,"[{'x': 0.14749, 'y': 0.37191}, {'x': 0.80475, 'y': 0.30291}, {'x': 0.82831, 'y': 0.38242}, {'x': 0.75877, 'y': 0.39}, {'x': 0.75428, 'y': 0.37822}, {'x': 0.15534, 'y': 0.43712}]",6,"(1000, 1333)",1000,1333,"[{'x': 147, 'y': 495}, {'x': 804, 'y': 403}, {'x': 828, 'y': 509}, {'x': 758, 'y': 519}, {'x': 754, 'y': 504}, {'x': 155, 'y': 582}]"
168,id_468_value_228_25.jpg,228.25,"[{'x': 0.63164, 'y': 0.59095}, {'x': 0.64144, 'y': 0.5186}, {'x': 0.19146, 'y': 0.49769}, {'x': 0.18888, 'y': 0.57581}]",4,"(1000, 1333)",1000,1333,"[{'x': 631, 'y': 787}, {'x': 641, 'y': 691}, {'x': 191, 'y': 663}, {'x': 188, 'y': 767}]"
169,id_1054_value_65_26.jpg,65.26,"[{'x': 0.24944, 'y': 0.33876}, {'x': 0.69687, 'y': 0.41113}, {'x': 0.68171, 'y': 0.46971}, {'x': 0.64588, 'y': 0.46489}, {'x': 0.64772, 'y': 0.45524}, {'x': 0.23704, 'y': 0.39355}]",6,"(1000, 1333)",1000,1333,"[{'x': 249, 'y': 451}, {'x': 696, 'y': 548}, {'x': 681, 'y': 626}, {'x': 645, 'y': 619}, {'x': 647, 'y': 606}, {'x': 237, 'y': 524}]"
170,id_1127_value_25_768.jpg,25.768,"[{'x': 0.14001, 'y': 0.64359}, {'x': 0.62743, 'y': 0.61463}, {'x': 0.63838, 'y': 0.69978}, {'x': 0.15153, 'y': 0.72571}]",4,"(1000, 1333)",1000,1333,"[{'x': 140, 'y': 857}, {'x': 627, 'y': 819}, {'x': 638, 'y': 932}, {'x': 151, 'y': 967}]"
171,id_57_value_787_236.jpg,787.236,"[{'x': 0.26316, 'y': 0.37373}, {'x': 0.70342, 'y': 0.46624}, {'x': 0.71583, 'y': 0.4383}, {'x': 0.73652, 'y': 0.44295}, {'x': 0.70301, 'y': 0.55098}, {'x': 0.67818, 'y': 0.54601}, {'x': 0.68811, 'y': 0.51807}, {'x': 0.24785, 'y': 0.43023}]",8,"(1000, 1333)",1000,1333,"[{'x': 263, 'y': 498}, {'x': 703, 'y': 621}, {'x': 715, 'y': 584}, {'x': 736, 'y': 590}, {'x': 703, 'y': 734}, {'x': 678, 'y': 727}, {'x': 688, 'y': 690}, {'x': 247, 'y': 573}]"
172,id_711_value_353_917.jpg,353.917,"[{'x': 0.14669, 'y': 0.26243}, {'x': 0.84145, 'y': 0.2466}, {'x': 0.84446, 'y': 0.34044}, {'x': 0.7887, 'y': 0.34346}, {'x': 0.7872, 'y': 0.32198}, {'x': 0.1487, 'y': 0.34044}]",6,"(1000, 1333)",1000,1333,"[{'x': 146, 'y': 349}, {'x': 841, 'y': 328}, {'x': 844, 'y': 453}, {'x': 788, 'y': 457}, {'x': 787, 'y': 429}, {'x': 148, 'y': 453}]"
173,id_440_value_1081_309.jpg,1081.309,"[{'x': 0.22643, 'y': 0.47243}, {'x': 0.68217, 'y': 0.48237}, {'x': 0.67468, 'y': 0.55498}, {'x': 0.22643, 'y': 0.55109}]",4,"(1000, 1333)",1000,1333,"[{'x': 226, 'y': 629}, {'x': 682, 'y': 642}, {'x': 674, 'y': 739}, {'x': 226, 'y': 734}]"
174,id_1244_value_36_984.jpg,36.984,"[{'x': 0.31253, 'y': 0.46691}, {'x': 0.67597, 'y': 0.53189}, {'x': 0.66257, 'y': 0.5741}, {'x': 0.63311, 'y': 0.56941}, {'x': 0.63579, 'y': 0.56137}, {'x': 0.30182, 'y': 0.50242}]",6,"(1000, 1333)",1000,1333,"[{'x': 312, 'y': 622}, {'x': 675, 'y': 709}, {'x': 662, 'y': 765}, {'x': 633, 'y': 759}, {'x': 635, 'y': 748}, {'x': 301, 'y': 669}]"
175,id_641_value_570_149.jpg,570.149,"[{'x': 0.20425, 'y': 0.29979}, {'x': 0.80004, 'y': 0.26042}, {'x': 0.80327, 'y': 0.34885}, {'x': 0.75806, 'y': 0.35309}, {'x': 0.75564, 'y': 0.33673}, {'x': 0.21636, 'y': 0.37247}]",6,"(1000, 1333)",1000,1333,"[{'x': 204, 'y': 399}, {'x': 800, 'y': 347}, {'x': 803, 'y': 465}, {'x': 758, 'y': 470}, {'x': 755, 'y': 448}, {'x': 216, 'y': 496}]"
176,id_464_value_97_725.jpg,97.725,"[{'x': 0.33592, 'y': 0.38205}, {'x': 0.70493, 'y': 0.39161}, {'x': 0.69988, 'y': 0.4336}, {'x': 0.66511, 'y': 0.4336}, {'x': 0.66511, 'y': 0.42694}, {'x': 0.33592, 'y': 0.4178}]",6,"(1000, 1349)",1000,1349,"[{'x': 335, 'y': 515}, {'x': 704, 'y': 528}, {'x': 699, 'y': 584}, {'x': 665, 'y': 584}, {'x': 665, 'y': 575}, {'x': 335, 'y': 563}]"
177,id_279_value_259_766.jpg,259.766,"[{'x': 0.17573, 'y': 0.54158}, {'x': 0.45574, 'y': 0.51262}, {'x': 0.46611, 'y': 0.54763}, {'x': 0.43327, 'y': 0.55109}, {'x': 0.42981, 'y': 0.54634}, {'x': 0.1861, 'y': 0.57141}]",6,"(1000, 1333)",1000,1333,"[{'x': 175, 'y': 721}, {'x': 455, 'y': 683}, {'x': 466, 'y': 729}, {'x': 433, 'y': 734}, {'x': 429, 'y': 728}, {'x': 186, 'y': 761}]"
178,id_533_value_3_711.jpg,3.711,"[{'x': 0.19797, 'y': 0.46081}, {'x': 0.58477, 'y': 0.38603}, {'x': 0.58267, 'y': 0.37444}, {'x': 0.61777, 'y': 0.3676}, {'x': 0.64164, 'y': 0.43764}, {'x': 0.60443, 'y': 0.44501}, {'x': 0.59952, 'y': 0.43553}, {'x': 0.21832, 'y': 0.51031}]",8,"(1000, 1333)",1000,1333,"[{'x': 197, 'y': 614}, {'x': 584, 'y': 514}, {'x': 582, 'y': 499}, {'x': 617, 'y': 490}, {'x': 641, 'y': 583}, {'x': 604, 'y': 593}, {'x': 599, 'y': 580}, {'x': 218, 'y': 680}]"
179,id_1158_value_68_493.jpg,68.493,"[{'x': 0.2961, 'y': 0.25537}, {'x': 0.79017, 'y': 0.3311}, {'x': 0.76606, 'y': 0.39799}, {'x': 0.7268, 'y': 0.39084}, {'x': 0.73073, 'y': 0.37864}, {'x': 0.28545, 'y': 0.31259}]",6,"(1000, 1333)",1000,1333,"[{'x': 296, 'y': 340}, {'x': 790, 'y': 441}, {'x': 766, 'y': 530}, {'x': 726, 'y': 520}, {'x': 730, 'y': 504}, {'x': 285, 'y': 416}]"
180,id_1187_value_267_865.jpg,267.865,"[{'x': 0.27195, 'y': 0.33887}, {'x': 0.27022, 'y': 0.37734}, {'x': 0.5848, 'y': 0.39203}, {'x': 0.5848, 'y': 0.40024}, {'x': 0.61591, 'y': 0.40111}, {'x': 0.6211, 'y': 0.35399}]",6,"(1000, 1333)",1000,1333,"[{'x': 271, 'y': 451}, {'x': 270, 'y': 502}, {'x': 584, 'y': 522}, {'x': 584, 'y': 533}, {'x': 615, 'y': 534}, {'x': 621, 'y': 471}]"
181,id_386_value_563_182.jpg,563.182,"[{'x': 0.26771, 'y': 0.31569}, {'x': 0.7659, 'y': 0.31476}, {'x': 0.76052, 'y': 0.38894}, {'x': 0.71625, 'y': 0.38925}, {'x': 0.7179, 'y': 0.37187}, {'x': 0.27392, 'y': 0.37156}]",6,"(1000, 1333)",1000,1333,"[{'x': 267, 'y': 420}, {'x': 765, 'y': 419}, {'x': 760, 'y': 518}, {'x': 716, 'y': 518}, {'x': 717, 'y': 495}, {'x': 273, 'y': 495}]"
182,id_33_value_169_387.jpg,169.387,"[{'x': 0.29171, 'y': 0.42371}, {'x': 0.69721, 'y': 0.41347}, {'x': 0.70507, 'y': 0.47958}, {'x': 0.30123, 'y': 0.49914}]",4,"(1000, 1333)",1000,1333,"[{'x': 291, 'y': 564}, {'x': 697, 'y': 551}, {'x': 705, 'y': 639}, {'x': 301, 'y': 665}]"
183,id_997_value_692_675.jpg,692.675,"[{'x': 0.29768, 'y': 0.37119}, {'x': 0.69158, 'y': 0.37198}, {'x': 0.68845, 'y': 0.43999}, {'x': 0.65232, 'y': 0.4392}, {'x': 0.65232, 'y': 0.42305}, {'x': 0.29803, 'y': 0.41914}]",6,"(1000, 1333)",1000,1333,"[{'x': 297, 'y': 494}, {'x': 691, 'y': 495}, {'x': 688, 'y': 586}, {'x': 652, 'y': 585}, {'x': 652, 'y': 563}, {'x': 298, 'y': 558}]"
184,id_269_value_191_927.jpg,191.927,"[{'x': 0.34054, 'y': 0.49786}, {'x': 0.65725, 'y': 0.49699}, {'x': 0.65783, 'y': 0.548}, {'x': 0.34635, 'y': 0.55018}]",4,"(1000, 1333)",1000,1333,"[{'x': 340, 'y': 663}, {'x': 657, 'y': 662}, {'x': 657, 'y': 730}, {'x': 346, 'y': 733}]"
185,id_805_value_251_163.jpg,251.163,"[{'x': 0.29501, 'y': 0.45286}, {'x': 0.54868, 'y': 0.44172}, {'x': 0.55028, 'y': 0.47725}, {'x': 0.30063, 'y': 0.48809}]",4,"(1000, 1333)",1000,1333,"[{'x': 295, 'y': 603}, {'x': 548, 'y': 588}, {'x': 550, 'y': 636}, {'x': 300, 'y': 650}]"
186,id_82_value_1100_014.jpg,1100.014,"[{'x': 0.24767, 'y': 0.51363}, {'x': 0.75002, 'y': 0.54378}, {'x': 0.73847, 'y': 0.62443}, {'x': 0.24114, 'y': 0.59918}]",4,"(1000, 1333)",1000,1333,"[{'x': 247, 'y': 684}, {'x': 750, 'y': 724}, {'x': 738, 'y': 832}, {'x': 241, 'y': 798}]"
187,id_723_value_67_521.jpg,67.521,"[{'x': 0.18413, 'y': 0.45351}, {'x': 0.63308, 'y': 0.46655}, {'x': 0.62894, 'y': 0.54167}, {'x': 0.18372, 'y': 0.52987}]",4,"(1000, 1333)",1000,1333,"[{'x': 184, 'y': 604}, {'x': 633, 'y': 621}, {'x': 628, 'y': 722}, {'x': 183, 'y': 706}]"
188,id_337_value_336_082.jpg,336.082,"[{'x': 0.27483, 'y': 0.52602}, {'x': 0.64587, 'y': 0.49533}, {'x': 0.65797, 'y': 0.56103}, {'x': 0.28577, 'y': 0.59129}]",4,"(1000, 1333)",1000,1333,"[{'x': 274, 'y': 701}, {'x': 645, 'y': 660}, {'x': 657, 'y': 747}, {'x': 285, 'y': 788}]"
189,id_251_value_36_0.jpg,36.0,"[{'x': 0.31943, 'y': 0.29853}, {'x': 0.70647, 'y': 0.31518}, {'x': 0.71679, 'y': 0.24124}, {'x': 0.66209, 'y': 0.23814}, {'x': 0.66312, 'y': 0.24356}, {'x': 0.31737, 'y': 0.2304}]",6,"(1000, 1333)",1000,1333,"[{'x': 319, 'y': 397}, {'x': 706, 'y': 420}, {'x': 716, 'y': 321}, {'x': 662, 'y': 317}, {'x': 663, 'y': 324}, {'x': 317, 'y': 307}]"
190,id_968_value_158_106.jpg,158.106,"[{'x': 0.19114, 'y': 0.31291}, {'x': 0.74836, 'y': 0.35666}, {'x': 0.74431, 'y': 0.38096}, {'x': 0.81153, 'y': 0.38643}, {'x': 0.83421, 'y': 0.27645}, {'x': 0.20005, 'y': 0.24}]",6,"(1000, 1333)",1000,1333,"[{'x': 191, 'y': 417}, {'x': 748, 'y': 475}, {'x': 744, 'y': 507}, {'x': 811, 'y': 515}, {'x': 834, 'y': 368}, {'x': 200, 'y': 319}]"
191,id_524_value_198_818.jpg,198.818,"[{'x': 0.3579, 'y': 0.35526}, {'x': 0.58969, 'y': 0.36819}, {'x': 0.58918, 'y': 0.36206}, {'x': 0.61522, 'y': 0.36342}, {'x': 0.61471, 'y': 0.43012}, {'x': 0.58867, 'y': 0.42876}, {'x': 0.58816, 'y': 0.41923}, {'x': 0.35688, 'y': 0.40834}]",8,"(1333, 1000)",1333,1000,"[{'x': 477, 'y': 355}, {'x': 786, 'y': 368}, {'x': 785, 'y': 362}, {'x': 820, 'y': 363}, {'x': 819, 'y': 430}, {'x': 784, 'y': 428}, {'x': 784, 'y': 419}, {'x': 475, 'y': 408}]"
192,id_1198_value_46_895.jpg,46.895,"[{'x': 0.22297, 'y': 0.66606}, {'x': 0.68851, 'y': 0.6665}, {'x': 0.69369, 'y': 0.75942}, {'x': 0.21836, 'y': 0.75337}]",4,"(1000, 1333)",1000,1333,"[{'x': 222, 'y': 887}, {'x': 688, 'y': 888}, {'x': 693, 'y': 1012}, {'x': 218, 'y': 1004}]"
193,id_583_value_321_933.jpg,321.933,"[{'x': 0.29673, 'y': 0.48573}, {'x': 0.62132, 'y': 0.42534}, {'x': 0.62183, 'y': 0.42805}, {'x': 0.6466, 'y': 0.42345}, {'x': 0.65228, 'y': 0.38899}, {'x': 0.28899, 'y': 0.45825}]",6,"(1000, 1333)",1000,1333,"[{'x': 296, 'y': 647}, {'x': 621, 'y': 566}, {'x': 621, 'y': 570}, {'x': 646, 'y': 564}, {'x': 652, 'y': 518}, {'x': 288, 'y': 610}]"
194,id_173_value_453_351.jpg,453.351,"[{'x': 0.31406, 'y': 0.38739}, {'x': 0.68332, 'y': 0.39809}, {'x': 0.6754, 'y': 0.4401}, {'x': 0.64774, 'y': 0.44038}, {'x': 0.64743, 'y': 0.43177}, {'x': 0.31428, 'y': 0.42497}]",6,"(1000, 1333)",1000,1333,"[{'x': 314, 'y': 516}, {'x': 683, 'y': 530}, {'x': 675, 'y': 586}, {'x': 647, 'y': 587}, {'x': 647, 'y': 575}, {'x': 314, 'y': 566}]"
195,id_827_value_173_95.jpg,173.95,"[{'x': 0.24967, 'y': 0.58434}, {'x': 0.75756, 'y': 0.54542}, {'x': 0.76549, 'y': 0.62968}, {'x': 0.26432, 'y': 0.6741}]",4,"(1000, 1333)",1000,1333,"[{'x': 249, 'y': 778}, {'x': 757, 'y': 727}, {'x': 765, 'y': 839}, {'x': 264, 'y': 898}]"
196,id_789_value_347_004.jpg,347.004,"[{'x': 0.31478, 'y': 0.56865}, {'x': 0.62, 'y': 0.61445}, {'x': 0.62743, 'y': 0.59533}, {'x': 0.64972, 'y': 0.59852}, {'x': 0.62478, 'y': 0.67338}, {'x': 0.60514, 'y': 0.67059}, {'x': 0.61044, 'y': 0.65108}, {'x': 0.30628, 'y': 0.60409}]",8,"(1000, 1333)",1000,1333,"[{'x': 314, 'y': 758}, {'x': 620, 'y': 819}, {'x': 627, 'y': 793}, {'x': 649, 'y': 797}, {'x': 624, 'y': 897}, {'x': 605, 'y': 893}, {'x': 610, 'y': 867}, {'x': 306, 'y': 805}]"
197,id_320_value_293_281.jpg,293.281,"[{'x': 0.36448, 'y': 0.28711}, {'x': 0.74536, 'y': 0.32122}, {'x': 0.7461, 'y': 0.31563}, {'x': 0.79455, 'y': 0.32066}, {'x': 0.78188, 'y': 0.38161}, {'x': 0.73269, 'y': 0.37714}, {'x': 0.73418, 'y': 0.36707}, {'x': 0.36076, 'y': 0.33352}]",8,"(1000, 1333)",1000,1333,"[{'x': 364, 'y': 382}, {'x': 745, 'y': 428}, {'x': 746, 'y': 420}, {'x': 794, 'y': 427}, {'x': 781, 'y': 508}, {'x': 732, 'y': 502}, {'x': 734, 'y': 489}, {'x': 360, 'y': 444}]"
198,id_1101_value_9_229.jpg,9.229,"[{'x': 0.25447, 'y': 0.4951}, {'x': 0.58177, 'y': 0.47772}, {'x': 0.58384, 'y': 0.51249}, {'x': 0.25902, 'y': 0.52925}]",4,"(1000, 1333)",1000,1333,"[{'x': 254, 'y': 659}, {'x': 581, 'y': 636}, {'x': 583, 'y': 683}, {'x': 259, 'y': 705}]"
199,id_1043_value_60_503.jpg,60.503,"[{'x': 0.2969, 'y': 0.5352}, {'x': 0.72641, 'y': 0.44965}, {'x': 0.74902, 'y': 0.4994}, {'x': 0.70983, 'y': 0.50769}, {'x': 0.70581, 'y': 0.5009}, {'x': 0.31147, 'y': 0.57778}]",6,"(1000, 1333)",1000,1333,"[{'x': 296, 'y': 713}, {'x': 726, 'y': 599}, {'x': 749, 'y': 665}, {'x': 709, 'y': 676}, {'x': 705, 'y': 667}, {'x': 311, 'y': 770}]"
200,id_122_value_245_765.jpg,245.765,"[{'x': 0.25524, 'y': 0.44318}, {'x': 0.71222, 'y': 0.47329}, {'x': 0.70366, 'y': 0.53149}, {'x': 0.66888, 'y': 0.52828}, {'x': 0.66995, 'y': 0.51624}, {'x': 0.2531, 'y': 0.49055}]",6,"(1000, 1333)",1000,1333,"[{'x': 255, 'y': 590}, {'x': 712, 'y': 630}, {'x': 703, 'y': 708}, {'x': 668, 'y': 704}, {'x': 669, 'y': 688}, {'x': 253, 'y': 653}]"
201,id_710_value_108_928.jpg,108.928,"[{'x': 0.40049, 'y': 0.48759}, {'x': 0.71041, 'y': 0.48742}, {'x': 0.70858, 'y': 0.51737}, {'x': 0.6841, 'y': 0.51737}, {'x': 0.68441, 'y': 0.51118}, {'x': 0.4011, 'y': 0.51152}]",6,"(1000, 1777)",1000,1777,"[{'x': 400, 'y': 866}, {'x': 710, 'y': 866}, {'x': 708, 'y': 919}, {'x': 684, 'y': 919}, {'x': 684, 'y': 908}, {'x': 401, 'y': 908}]"
202,id_784_value_282_991.jpg,282.991,"[{'x': 0.14198, 'y': 0.51649}, {'x': 0.61882, 'y': 0.53591}, {'x': 0.61435, 'y': 0.61831}, {'x': 0.13573, 'y': 0.59888}]",4,"(1000, 1333)",1000,1333,"[{'x': 141, 'y': 688}, {'x': 618, 'y': 714}, {'x': 614, 'y': 824}, {'x': 135, 'y': 798}]"
203,id_867_value_21_23.jpg,21.23,"[{'x': 0.75601, 'y': 0.61839}, {'x': 0.75962, 'y': 0.56768}, {'x': 0.31479, 'y': 0.55838}, {'x': 0.31273, 'y': 0.54716}, {'x': 0.27351, 'y': 0.54677}, {'x': 0.27351, 'y': 0.61065}]",6,"(1000, 1333)",1000,1333,"[{'x': 756, 'y': 824}, {'x': 759, 'y': 756}, {'x': 314, 'y': 744}, {'x': 312, 'y': 729}, {'x': 273, 'y': 728}, {'x': 273, 'y': 813}]"
204,id_346_value_177_673.jpg,177.673,"[{'x': 0.38109, 'y': 0.51697}, {'x': 0.73193, 'y': 0.53024}, {'x': 0.72588, 'y': 0.58434}, {'x': 0.3769, 'y': 0.57282}]",4,"(1000, 1333)",1000,1333,"[{'x': 381, 'y': 689}, {'x': 731, 'y': 706}, {'x': 725, 'y': 778}, {'x': 376, 'y': 763}]"
205,id_1075_value_90_073.jpg,90.073,"[{'x': 0.27479, 'y': 0.30039}, {'x': 0.64997, 'y': 0.29702}, {'x': 0.64885, 'y': 0.28524}, {'x': 0.68025, 'y': 0.28608}, {'x': 0.68082, 'y': 0.35592}, {'x': 0.64773, 'y': 0.35718}, {'x': 0.64661, 'y': 0.34666}, {'x': 0.27816, 'y': 0.34961}]",8,"(1000, 1333)",1000,1333,"[{'x': 274, 'y': 400}, {'x': 649, 'y': 395}, {'x': 648, 'y': 380}, {'x': 680, 'y': 381}, {'x': 680, 'y': 474}, {'x': 647, 'y': 476}, {'x': 646, 'y': 462}, {'x': 278, 'y': 466}]"
206,id_220_value_366_68.jpg,366.68,"[{'x': 0.25685, 'y': 0.44821}, {'x': 0.62119, 'y': 0.45309}, {'x': 0.62351, 'y': 0.51732}, {'x': 0.58722, 'y': 0.51593}, {'x': 0.58675, 'y': 0.50127}, {'x': 0.26011, 'y': 0.49149}]",6,"(1000, 1333)",1000,1333,"[{'x': 256, 'y': 597}, {'x': 621, 'y': 603}, {'x': 623, 'y': 689}, {'x': 587, 'y': 687}, {'x': 586, 'y': 668}, {'x': 260, 'y': 655}]"
207,id_847_value_333_253.jpg,333.253,"[{'x': 0.31459, 'y': 0.43376}, {'x': 0.68016, 'y': 0.41949}, {'x': 0.68227, 'y': 0.40998}, {'x': 0.71027, 'y': 0.40919}, {'x': 0.71344, 'y': 0.47933}, {'x': 0.68544, 'y': 0.48052}, {'x': 0.68385, 'y': 0.4718}, {'x': 0.32198, 'y': 0.4829}]",8,"(1000, 1333)",1000,1333,"[{'x': 314, 'y': 578}, {'x': 680, 'y': 559}, {'x': 682, 'y': 546}, {'x': 710, 'y': 545}, {'x': 713, 'y': 638}, {'x': 685, 'y': 640}, {'x': 683, 'y': 628}, {'x': 321, 'y': 643}]"
208,id_266_value_76_686.jpg,76.686,"[{'x': 0.20223, 'y': 0.34578}, {'x': 0.64184, 'y': 0.37301}, {'x': 0.6355, 'y': 0.43569}, {'x': 0.59517, 'y': 0.43223}, {'x': 0.59632, 'y': 0.42056}, {'x': 0.20338, 'y': 0.39462}]",6,"(1000, 1333)",1000,1333,"[{'x': 202, 'y': 460}, {'x': 641, 'y': 497}, {'x': 635, 'y': 580}, {'x': 595, 'y': 576}, {'x': 596, 'y': 560}, {'x': 203, 'y': 526}]"
209,id_135_value_127_529.jpg,127.529,"[{'x': 0.20316, 'y': 0.38087}, {'x': 0.76631, 'y': 0.39795}, {'x': 0.76921, 'y': 0.38677}, {'x': 0.79445, 'y': 0.38987}, {'x': 0.77666, 'y': 0.46965}, {'x': 0.74893, 'y': 0.46841}, {'x': 0.751, 'y': 0.45848}, {'x': 0.20358, 'y': 0.45196}]",8,"(1000, 1333)",1000,1333,"[{'x': 203, 'y': 507}, {'x': 766, 'y': 530}, {'x': 769, 'y': 515}, {'x': 794, 'y': 519}, {'x': 776, 'y': 626}, {'x': 748, 'y': 624}, {'x': 751, 'y': 611}, {'x': 203, 'y': 602}]"
210,id_395_value_117_471.jpg,117.471,"[{'x': 0.32963, 'y': 0.32688}, {'x': 0.68276, 'y': 0.43868}, {'x': 0.67709, 'y': 0.45022}, {'x': 0.70786, 'y': 0.45995}, {'x': 0.7453, 'y': 0.40291}, {'x': 0.35275, 'y': 0.27933}]",6,"(1000, 1333)",1000,1333,"[{'x': 329, 'y': 435}, {'x': 682, 'y': 584}, {'x': 677, 'y': 600}, {'x': 707, 'y': 613}, {'x': 745, 'y': 537}, {'x': 352, 'y': 372}]"
211,id_205_value_88_449.jpg,88.449,"[{'x': 0.41181, 'y': 0.43359}, {'x': 0.79151, 'y': 0.43088}, {'x': 0.79071, 'y': 0.4905}, {'x': 0.75539, 'y': 0.4908}, {'x': 0.75499, 'y': 0.47725}, {'x': 0.41342, 'y': 0.47906}]",6,"(1000, 1333)",1000,1333,"[{'x': 411, 'y': 577}, {'x': 791, 'y': 574}, {'x': 790, 'y': 653}, {'x': 755, 'y': 654}, {'x': 754, 'y': 636}, {'x': 413, 'y': 638}]"
212,id_971_value_189_213.jpg,189.213,"[{'x': 0.45206, 'y': 0.61288}, {'x': 0.60945, 'y': 0.31866}, {'x': 0.69305, 'y': 0.34658}, {'x': 0.54804, 'y': 0.64235}]",4,"(1000, 1333)",1000,1333,"[{'x': 452, 'y': 816}, {'x': 609, 'y': 424}, {'x': 693, 'y': 461}, {'x': 548, 'y': 856}]"
